race_id,year,round,event_name,circuit,race_date,driver_number,driver_abbreviation,team_name,total_laps,valid_laps,deleted_laps,invalid_laps,avg_lap_time,median_lap_time,best_lap_time,worst_lap_time,lap_time_range,pct_05_lap_time,pct_95_lap_time,lap_time_std,lap_time_cv,lap_time_iqr,seconds_off_best,lap_time_trend,tire_deg_per_lap,first_stint_avg,last_stint_avg,stint_delta,avg_sector1,avg_sector2,avg_sector3,best_sector1,best_sector2,best_sector3,avg_position,best_position,worst_position,position_changes,net_position_change,num_pit_stops,num_tire_stints,avg_stint_length,valid_lap_pct
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,44,#44,Mercedes,58,47,0,11,83.99855319148938,83.285,81.886,98.399,16.513000000000005,81.92150000000001,86.7894,2.76892506853339,0.03296396144134937,2.3644999999999925,2.1125531914893827,-0.11452532377428315,-0.11452532377428315,86.04135294117647,82.84096666666666,-3.2003862745098104,28.99167391304348,18.502617021276595,36.358,28.257,18.057,35.201,4.155172413793103,2.0,6.0,7,-1.0,1,2,29.0,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,47,#47,Haas F1 Team,57,46,0,11,85.71497826086956,84.577,83.006,101.908,18.902,83.44375,90.78475,3.5334213164462716,0.041222915622663614,1.7902499999999861,2.708978260869557,-0.13178717237125842,-0.13178717237125842,89.66088888888889,84.75516216216215,-4.905726726726741,29.598555555555564,18.680021739130435,37.204499999999996,28.66,18.411,35.744,14.614035087719298,12.0,18.0,11,0.0,1,2,28.5,0.8070175438596491
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,5,#5,Aston Martin,23,17,0,6,87.25605882352941,86.074,85.189,100.136,14.947000000000003,85.3314,94.71039999999999,3.8131074019523137,0.04370020206463959,1.2580000000000098,2.067058823529422,-0.4039558823529423,-0.4039558823529423,87.25605882352941,87.25605882352941,0.0,29.837625000000003,18.754823529411766,38.003,29.359,18.562,36.968,16.227272727272727,12.0,19.0,8,5.0,0,1,23.0,0.7391304347826086
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,6,#6,Williams,57,46,0,11,86.13023913043479,85.1515,83.882,104.388,20.506,83.94225,91.695,3.9020646511232866,0.045304235661229715,1.5177500000000066,2.248239130434783,-0.15249256860931004,-0.15249256860931004,90.934,84.77524137931034,-6.158758620689653,29.73893333333334,18.638978260869564,37.496478260869566,28.893,18.325,36.416,17.473684210526315,16.0,19.0,8,2.0,2,3,19.0,0.8070175438596491
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,63,#63,Mercedes,58,47,0,11,83.7386170212766,83.588,81.495,93.325,11.829999999999998,81.80760000000001,85.6146,1.9734424849594956,0.023566695452566126,2.4254999999999995,2.2436170212765916,-0.11265321461609602,-0.11265321461609602,85.42723529411764,82.78173333333332,-2.6455019607843155,28.937630434782612,18.509063829787234,36.12402127659574,28.206,18.107,35.182,3.6551724137931036,2.0,5.0,6,2.0,1,2,29.0,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,77,#77,Alfa Romeo,58,47,0,11,85.15297872340426,84.62,81.651,99.24,17.589,82.249,87.2187,3.19877247168729,0.03756500969951517,1.8980000000000103,3.501978723404264,-0.13195282146161025,-0.13195282146161025,87.29458823529411,83.93939999999999,-3.355188235294122,29.553630434782605,18.426191489361702,36.958872340425536,28.144,18.048,35.241,11.310344827586206,6.0,14.0,13,4.0,1,2,29.0,0.8103448275862069
2022_R04,2022,4,emilia_romagna_grand_prix,Imola,2022-04-24 13:00:00,1,#1,Red Bull Racing,63,56,0,7,84.71678571428572,80.93950000000001,78.446,114.738,36.292,79.5825,92.87625,6.889338056906314,0.08132199538520228,9.68225000000001,6.270785714285722,-0.23603670539986507,-0.23603670539986507,91.3252,82.162,-9.16319999999999,27.54192857142857,28.815767857142855,28.359089285714283,25.088,27.017,26.341,1.0,1.0,1.0,0,0.0,2,3,21.0,0.8888888888888888
2022_R04,2022,4,emilia_romagna_grand_prix,Imola,2022-04-24 13:00:00,10,#10,AlphaTauri,62,55,0,7,86.28454545454545,82.528,81.713,116.443,34.730000000000004,81.8962,96.17989999999999,6.8217810556367,0.07906144744345212,10.153000000000006,4.571545454545458,-0.304439754689753,-0.304439754689753,94.78969230769232,83.652,-11.137692307692319,27.66810909090909,29.65850909090909,28.95792727272727,25.627,28.217,27.257,13.112903225806452,12.0,16.0,4,1.0,1,2,31.0,0.8870967741935484
2022_R04,2022,4,emilia_romagna_grand_prix,Imola,2022-04-24 13:00:00,11,#11,Red Bull Racing,63,56,1,7,84.97407142857143,81.2995,78.949,117.071,38.122,79.828,93.78450000000001,7.14521411564703,0.08408699260283466,9.765500000000017,6.025071428571437,-0.2453790157211224,-0.2453790157211224,91.87407142857144,82.12116666666667,-9.752904761904773,27.59694642857143,28.872553571428572,28.504571428571428,25.32,27.083,26.546,2.0476190476190474,2.0,4.0,3,0.0,2,3,21.0,0.8888888888888888
2022_R04,2022,4,emilia_romagna_grand_prix,Imola,2022-04-24 13:00:00,16,#16,Ferrari,63,56,1,7,85.22812499999999,81.2085,78.574,116.684,38.11,78.95925,97.24974999999999,8.023665109168684,0.0941433958469541,10.022499999999994,6.654124999999993,-0.21651930963773172,-0.21651930963773172,91.68357142857143,82.5216,-9.16197142857142,28.185732142857148,28.815,28.22739285714286,24.853,27.084,26.252,3.8412698412698414,2.0,9.0,10,-2.0,3,4,15.75,0.8888888888888888
2022_R04,2022,4,emilia_romagna_grand_prix,Imola,2022-04-24 13:00:00,18,#18,Aston Martin,62,55,0,7,86.20607272727273,82.304,81.75,118.284,36.534000000000006,81.81009999999999,96.1665,6.966239130566968,0.08080914615616264,10.087000000000018,4.456072727272726,-0.2966590909090898,-0.2966590909090898,94.40192857142857,83.40748780487804,-10.994440766550525,27.80683636363636,29.385163636363636,29.01407272727273,26.073,28.14,27.379,10.048387096774194,9.0,11.0,3,1.0,1,2,31.0,0.8870967741935484
2022_R04,2022,4,emilia_romagna_grand_prix,Imola,2022-04-24 13:00:00,20,#20,Haas F1 Team,63,57,0,6,85.87924561403509,82.2,81.238,122.522,41.284000000000006,81.41159999999999,95.7166,7.199214102150074,0.0838294986253759,9.705000000000013,4.6412456140350855,-0.28493019185895824,-0.28493019185895824,93.91478571428571,83.26302325581395,-10.651762458471765,27.801350877192984,29.35961403508772,28.718280701754384,25.879,27.982,27.148,7.587301587301587,5.0,9.0,6,-4.0,1,2,31.5,0.9047619047619048
